date,cloudcover,day_of_week,label
2000-11-25,84.0,Saturday,Weekend
2000-11-26,100.0,Sunday,Weekend
2000-11-27,89.1,Monday,Weekday
2000-11-28,77.9,Tuesday,Weekday
2000-11-29,52.9,Wednesday,Weekday
2000-11-30,90.9,Thursday,Weekday
2000-12-01,57.1,Friday,Weekday
2000-12-02,36.3,Saturday,Weekend
2000-12-03,16.5,Sunday,Weekend
2000-12-04,30.4,Monday,Weekday
2000-12-05,73.4,Tuesday,Weekday
2000-12-06,68.0,Wednesday,Weekday
2000-12-07,81.9,Thursday,Weekday
2000-12-08,96.5,Friday,Weekday
2000-12-09,68.3,Saturday,Weekend
2000-12-10,84.5,Sunday,Weekend
2000-12-11,95.8,Monday,Weekday
2000-12-12,60.3,Tuesday,Weekday
2000-12-13,51.0,Wednesday,Weekday
2000-12-14,86.2,Thursday,Weekday
2000-12-15,82.4,Friday,Weekday
2000-12-16,99.4,Saturday,Weekend
2000-12-17,91.8,Sunday,Weekend
2000-12-18,26.5,Monday,Weekday
2000-12-19,90.7,Tuesday,Weekday
2000-12-20,58.7,Wednesday,Weekday
2000-12-21,74.2,Thursday,Weekday
2000-12-22,90.1,Friday,Weekday
2000-12-23,25.6,Saturday,Weekend
2000-12-24,74.5,Sunday,Weekend
2000-12-25,19.3,Monday,Weekday
2000-12-26,29.5,Tuesday,Weekday
2000-12-27,64.9,Wednesday,Weekday
2000-12-28,50.5,Thursday,Weekday
2000-12-29,58.4,Friday,Weekday
2000-12-30,98.4,Saturday,Weekend
2000-12-31,73.7,Sunday,Weekend
2001-01-01,40.8,Monday,Weekday
2001-01-02,38.4,Tuesday,Weekday
2001-01-03,44.4,Wednesday,Weekday
2001-01-04,80.9,Thursday,Weekday
2001-01-05,83.0,Friday,Weekday
2001-01-06,74.3,Saturday,Weekend
2001-01-07,63.0,Sunday,Weekend
2001-01-08,96.0,Monday,Weekday
2001-01-09,76.3,Tuesday,Weekday
2001-01-10,66.8,Wednesday,Weekday
2001-01-11,48.8,Thursday,Weekday
2001-01-12,30.3,Friday,Weekday
2001-01-13,36.7,Saturday,Weekend
2001-01-14,64.6,Sunday,Weekend
2001-01-15,100.0,Monday,Weekday
2001-01-16,76.6,Tuesday,Weekday
2001-01-17,77.2,Wednesday,Weekday
2001-01-18,92.8,Thursday,Weekday
2001-01-19,100.0,Friday,Weekday
2001-01-20,100.0,Saturday,Weekend
2001-01-21,52.3,Sunday,Weekend
2001-01-22,21.2,Monday,Weekday
2001-01-23,33.9,Tuesday,Weekday
2001-01-24,50.5,Wednesday,Weekday
2001-01-25,67.2,Thursday,Weekday
2001-01-26,38.2,Friday,Weekday
2001-01-27,93.5,Saturday,Weekend
2001-01-28,50.7,Sunday,Weekend
2001-01-29,70.9,Monday,Weekday
2001-01-30,90.3,Tuesday,Weekday
2001-01-31,54.1,Wednesday,Weekday
2001-02-01,80.8,Thursday,Weekday
2001-02-02,89.0,Friday,Weekday
2001-02-03,42.1,Saturday,Weekend
2001-02-04,72.2,Sunday,Weekend
2001-02-05,99.0,Monday,Weekday
2001-02-06,87.2,Tuesday,Weekday
2001-02-07,55.0,Wednesday,Weekday
2001-02-08,81.0,Thursday,Weekday
2001-02-09,99.5,Friday,Weekday
2001-02-10,40.1,Saturday,Weekend
2001-02-11,24.9,Sunday,Weekend
2001-02-12,70.2,Monday,Weekday
2001-02-13,52.4,Tuesday,Weekday
2001-02-14,93.7,Wednesday,Weekday
2001-02-15,96.7,Thursday,Weekday
2001-02-16,86.3,Friday,Weekday
2001-02-17,72.7,Saturday,Weekend
2001-02-18,13.6,Sunday,Weekend
2001-02-19,53.9,Monday,Weekday
2001-02-20,93.4,Tuesday,Weekday
2001-02-21,49.4,Wednesday,Weekday
2001-02-22,69.1,Thursday,Weekday
2001-02-23,77.7,Friday,Weekday
2001-02-24,66.6,Saturday,Weekend
2001-02-25,99.8,Sunday,Weekend
2001-02-26,59.8,Monday,Weekday
2001-02-27,69.0,Tuesday,Weekday
2001-02-28,61.1,Wednesday,Weekday
2001-03-01,86.2,Thursday,Weekday
2001-03-02,99.3,Friday,Weekday
2001-03-03,96.5,Saturday,Weekend
2001-03-04,100.0,Sunday,Weekend
2001-03-05,100.0,Monday,Weekday
2001-03-06,100.0,Tuesday,Weekday
2001-03-07,73.5,Wednesday,Weekday
2001-03-08,87.1,Thursday,Weekday
2001-03-09,87.6,Friday,Weekday
2001-03-10,31.8,Saturday,Weekend
2001-03-11,41.8,Sunday,Weekend
2001-03-12,40.5,Monday,Weekday
2001-03-13,81.7,Tuesday,Weekday
2001-03-14,58.1,Wednesday,Weekday
2001-03-15,71.9,Thursday,Weekday
2001-03-16,79.9,Friday,Weekday
2001-03-17,99.6,Saturday,Weekend
2001-03-18,60.5,Sunday,Weekend
2001-03-19,1.2,Monday,Weekday
2001-03-20,63.8,Tuesday,Weekday
2001-03-21,98.1,Wednesday,Weekday
2001-03-22,99.8,Thursday,Weekday
2001-03-23,58.4,Friday,Weekday
2001-03-24,45.6,Saturday,Weekend
2001-03-25,37.8,Sunday,Weekend
2001-03-26,75.4,Monday,Weekday
2001-03-27,15.0,Tuesday,Weekday
2001-03-28,29.3,Wednesday,Weekday
2001-03-29,93.0,Thursday,Weekday
2001-03-30,99.9,Friday,Weekday
2001-03-31,98.3,Saturday,Weekend
2001-04-01,100.0,Sunday,Weekend
2001-04-02,97.9,Monday,Weekday
2001-04-03,69.0,Tuesday,Weekday
2001-04-04,32.6,Wednesday,Weekday
2001-04-05,27.9,Thursday,Weekday
2001-04-06,90.2,Friday,Weekday
2001-04-07,90.0,Saturday,Weekend
2001-04-08,100.0,Sunday,Weekend
2001-04-09,79.9,Monday,Weekday
2001-04-10,97.3,Tuesday,Weekday
2001-04-11,98.6,Wednesday,Weekday
2001-04-12,99.6,Thursday,Weekday
2001-04-13,68.8,Friday,Weekday
2001-04-14,13.8,Saturday,Weekend
2001-04-15,55.2,Sunday,Weekend
2001-04-16,98.1,Monday,Weekday
2001-04-17,97.2,Tuesday,Weekday
2001-04-18,79.2,Wednesday,Weekday
2001-04-19,31.0,Thursday,Weekday
2001-04-20,69.8,Friday,Weekday
2001-04-21,97.4,Saturday,Weekend
2001-04-22,49.0,Sunday,Weekend
2001-04-23,62.2,Monday,Weekday
2001-04-24,81.5,Tuesday,Weekday
2001-04-25,94.3,Wednesday,Weekday
2001-04-26,27.2,Thursday,Weekday
2001-04-27,39.3,Friday,Weekday
2001-04-28,28.1,Saturday,Weekend
2001-04-29,5.3,Sunday,Weekend
2001-04-30,32.9,Monday,Weekday
2001-05-01,44.5,Tuesday,Weekday
2001-05-02,38.9,Wednesday,Weekday
2001-05-03,30.4,Thursday,Weekday
2001-05-04,49.4,Friday,Weekday
2001-05-05,86.8,Saturday,Weekend
2001-05-06,34.8,Sunday,Weekend
2001-05-07,8.9,Monday,Weekday
2001-05-08,31.1,Tuesday,Weekday
2001-05-09,63.1,Wednesday,Weekday
2001-05-10,27.8,Thursday,Weekday
2001-05-11,35.1,Friday,Weekday
2001-05-12,44.1,Saturday,Weekend
2001-05-13,58.4,Sunday,Weekend
2001-05-14,60.4,Monday,Weekday
2001-05-15,37.5,Tuesday,Weekday
2001-05-16,67.5,Wednesday,Weekday
2001-05-17,97.4,Thursday,Weekday
2001-05-18,99.3,Friday,Weekday
2001-05-19,88.1,Saturday,Weekend
2001-05-20,83.1,Sunday,Weekend
2001-05-21,98.8,Monday,Weekday
2001-05-22,100.0,Tuesday,Weekday
2001-05-23,100.0,Wednesday,Weekday
2001-05-24,91.3,Thursday,Weekday
2001-05-25,100.0,Friday,Weekday
2001-05-26,98.5,Saturday,Weekend
2001-05-27,95.6,Sunday,Weekend
2001-05-28,69.3,Monday,Weekday
2001-05-29,50.0,Tuesday,Weekday
2001-05-30,66.4,Wednesday,Weekday
2001-05-31,50.3,Thursday,Weekday
2001-06-01,76.0,Friday,Weekday
2001-06-02,98.0,Saturday,Weekend
2001-06-03,79.3,Sunday,Weekend
2001-06-04,47.0,Monday,Weekday
2001-06-05,60.9,Tuesday,Weekday
2001-06-06,92.1,Wednesday,Weekday
2001-06-07,65.5,Thursday,Weekday
2001-06-08,34.2,Friday,Weekday
2001-06-09,48.3,Saturday,Weekend
2001-06-10,51.4,Sunday,Weekend
2001-06-11,88.1,Monday,Weekday
2001-06-12,77.8,Tuesday,Weekday
2001-06-13,78.3,Wednesday,Weekday
2001-06-14,72.4,Thursday,Weekday
2001-06-15,81.2,Friday,Weekday
2001-06-16,96.9,Saturday,Weekend
2001-06-17,82.5,Sunday,Weekend
2001-06-18,20.4,Monday,Weekday
2001-06-19,28.4,Tuesday,Weekday
2001-06-20,40.8,Wednesday,Weekday
2001-06-21,85.6,Thursday,Weekday
2001-06-22,85.0,Friday,Weekday
2001-06-23,93.2,Saturday,Weekend
2001-06-24,89.1,Sunday,Weekend
2001-06-25,48.2,Monday,Weekday
2001-06-26,42.7,Tuesday,Weekday
2001-06-27,21.1,Wednesday,Weekday
2001-06-28,37.5,Thursday,Weekday
2001-06-29,59.4,Friday,Weekday
2001-06-30,50.9,Saturday,Weekend
2001-07-01,83.0,Sunday,Weekend
2001-07-02,25.3,Monday,Weekday
2001-07-03,53.1,Tuesday,Weekday
2001-07-04,96.7,Wednesday,Weekday
2001-07-05,79.3,Thursday,Weekday
2001-07-06,47.9,Friday,Weekday
2001-07-07,57.8,Saturday,Weekend
2001-07-08,96.6,Sunday,Weekend
2001-07-09,55.7,Monday,Weekday
2001-07-10,62.7,Tuesday,Weekday
2001-07-11,56.8,Wednesday,Weekday
2001-07-12,42.3,Thursday,Weekday
2001-07-13,42.9,Friday,Weekday
2001-07-14,44.7,Saturday,Weekend
2001-07-15,50.1,Sunday,Weekend
2001-07-16,52.7,Monday,Weekday
2001-07-17,94.5,Tuesday,Weekday
2001-07-18,84.9,Wednesday,Weekday
2001-07-19,85.0,Thursday,Weekday
2001-07-20,27.4,Friday,Weekday
2001-07-21,33.9,Saturday,Weekend
2001-07-22,66.5,Sunday,Weekend
2001-07-23,36.3,Monday,Weekday
2001-07-24,56.9,Tuesday,Weekday
2001-07-25,76.9,Wednesday,Weekday
2001-07-26,88.9,Thursday,Weekday
2001-07-27,45.1,Friday,Weekday
2001-07-28,83.9,Saturday,Weekend
2001-07-29,88.5,Sunday,Weekend
2001-07-30,62.7,Monday,Weekday
2001-07-31,24.7,Tuesday,Weekday
2001-08-01,46.3,Wednesday,Weekday
2001-08-02,50.3,Thursday,Weekday
2001-08-03,94.3,Friday,Weekday
2001-08-04,92.8,Saturday,Weekend
2001-08-05,64.7,Sunday,Weekend
2001-08-06,54.3,Monday,Weekday
2001-08-07,54.5,Tuesday,Weekday
2001-08-08,56.3,Wednesday,Weekday
2001-08-09,46.9,Thursday,Weekday
2001-08-10,73.8,Friday,Weekday
2001-08-11,96.3,Saturday,Weekend
2001-08-12,100.0,Sunday,Weekend
2001-08-13,94.9,Monday,Weekday
2001-08-14,76.4,Tuesday,Weekday
2001-08-15,36.4,Wednesday,Weekday
2001-08-16,33.7,Thursday,Weekday
2001-08-17,78.6,Friday,Weekday
2001-08-18,66.0,Saturday,Weekend
2001-08-19,89.0,Sunday,Weekend
2001-08-20,88.6,Monday,Weekday
2001-08-21,79.1,Tuesday,Weekday
2001-08-22,42.1,Wednesday,Weekday
2001-08-23,70.2,Thursday,Weekday
2001-08-24,37.6,Friday,Weekday
2001-08-25,43.0,Saturday,Weekend
2001-08-26,25.0,Sunday,Weekend
2001-08-27,65.6,Monday,Weekday
2001-08-28,76.4,Tuesday,Weekday
2001-08-29,40.0,Wednesday,Weekday
2001-08-30,73.1,Thursday,Weekday
2001-08-31,82.8,Friday,Weekday
2001-09-01,70.7,Saturday,Weekend
2001-09-02,39.7,Sunday,Weekend
2001-09-03,31.8,Monday,Weekday
2001-09-04,60.3,Tuesday,Weekday
2001-09-05,41.5,Wednesday,Weekday
2001-09-06,3.1,Thursday,Weekday
2001-09-07,43.2,Friday,Weekday
2001-09-08,70.7,Saturday,Weekend
2001-09-09,63.0,Sunday,Weekend
2001-09-10,84.0,Monday,Weekday
2001-09-11,29.2,Tuesday,Weekday
2001-09-12,27.2,Wednesday,Weekday
2001-09-13,33.0,Thursday,Weekday
2001-09-14,85.6,Friday,Weekday
2001-09-15,32.4,Saturday,Weekend
2001-09-16,21.0,Sunday,Weekend
2001-09-17,37.2,Monday,Weekday
2001-09-18,65.4,Tuesday,Weekday
2001-09-19,59.5,Wednesday,Weekday
2001-09-20,97.1,Thursday,Weekday
2001-09-21,86.0,Friday,Weekday
2001-09-22,58.4,Saturday,Weekend
2001-09-23,50.7,Sunday,Weekend
2001-09-24,93.0,Monday,Weekday
2001-09-25,89.0,Tuesday,Weekday
2001-09-26,31.8,Wednesday,Weekday
2001-09-27,63.7,Thursday,Weekday
2001-09-28,68.2,Friday,Weekday
2001-09-29,84.2,Saturday,Weekend
2001-09-30,81.9,Sunday,Weekend
2001-10-01,95.0,Monday,Weekday
2001-10-02,23.6,Tuesday,Weekday
2001-10-03,13.1,Wednesday,Weekday
2001-10-04,9.1,Thursday,Weekday
2001-10-05,5.8,Friday,Weekday
2001-10-06,60.4,Saturday,Weekend
2001-10-07,30.6,Sunday,Weekend
2001-10-08,15.2,Monday,Weekday
2001-10-09,27.9,Tuesday,Weekday
2001-10-10,47.4,Wednesday,Weekday
2001-10-11,43.3,Thursday,Weekday
2001-10-12,57.0,Friday,Weekday
2001-10-13,61.3,Saturday,Weekend
2001-10-14,96.7,Sunday,Weekend
2001-10-15,42.9,Monday,Weekday
2001-10-16,37.2,Tuesday,Weekday
2001-10-17,72.2,Wednesday,Weekday
2001-10-18,14.7,Thursday,Weekday
2001-10-19,59.0,Friday,Weekday
2001-10-20,53.6,Saturday,Weekend
2001-10-21,30.4,Sunday,Weekend
2001-10-22,71.2,Monday,Weekday
2001-10-23,92.1,Tuesday,Weekday
2001-10-24,57.8,Wednesday,Weekday
2001-10-25,38.6,Thursday,Weekday
2001-10-26,31.2,Friday,Weekday
2001-10-27,70.1,Saturday,Weekend
2001-10-28,34.2,Sunday,Weekend
2001-10-29,24.3,Monday,Weekday
2001-10-30,57.1,Tuesday,Weekday
2001-10-31,89.1,Wednesday,Weekday
2001-11-01,81.4,Thursday,Weekday
2001-11-02,83.4,Friday,Weekday
2001-11-03,68.5,Saturday,Weekend
2001-11-04,37.9,Sunday,Weekend
2001-11-05,58.2,Monday,Weekday
2001-11-06,10.5,Tuesday,Weekday
2001-11-07,25.2,Wednesday,Weekday
2001-11-08,24.3,Thursday,Weekday
2001-11-09,62.9,Friday,Weekday
2001-11-10,62.8,Saturday,Weekend
2001-11-11,21.8,Sunday,Weekend
2001-11-12,15.3,Monday,Weekday
2001-11-13,16.6,Tuesday,Weekday
2001-11-14,30.3,Wednesday,Weekday
2001-11-15,59.0,Thursday,Weekday
2001-11-16,54.2,Friday,Weekday
2001-11-17,44.9,Saturday,Weekend
2001-11-18,19.4,Sunday,Weekend
2001-11-19,38.6,Monday,Weekday
2001-11-20,61.8,Tuesday,Weekday
2001-11-21,19.4,Wednesday,Weekday
2001-11-22,53.1,Thursday,Weekday
2001-11-23,60.9,Friday,Weekday
2001-11-24,95.3,Saturday,Weekend
2001-11-25,97.8,Sunday,Weekend
2001-11-26,80.8,Monday,Weekday
2001-11-27,82.8,Tuesday,Weekday
2001-11-28,82.7,Wednesday,Weekday
2001-11-29,100.0,Thursday,Weekday
2001-11-30,97.2,Friday,Weekday
2001-12-01,56.1,Saturday,Weekend
2001-12-02,79.1,Sunday,Weekend
2001-12-03,12.1,Monday,Weekday
2001-12-04,39.8,Tuesday,Weekday
2001-12-05,69.7,Wednesday,Weekday
2001-12-06,77.0,Thursday,Weekday
2001-12-07,91.6,Friday,Weekday
2001-12-08,87.2,Saturday,Weekend
2001-12-09,71.4,Sunday,Weekend
2001-12-10,61.2,Monday,Weekday
2001-12-11,58.9,Tuesday,Weekday
2001-12-12,71.6,Wednesday,Weekday
2001-12-13,99.0,Thursday,Weekday
2001-12-14,90.8,Friday,Weekday
2001-12-15,38.0,Saturday,Weekend
2001-12-16,61.3,Sunday,Weekend
2001-12-17,98.1,Monday,Weekday
2001-12-18,85.8,Tuesday,Weekday
2001-12-19,83.3,Wednesday,Weekday
2001-12-20,59.5,Thursday,Weekday
2001-12-21,62.7,Friday,Weekday
2001-12-22,23.9,Saturday,Weekend
2001-12-23,67.9,Sunday,Weekend
2001-12-24,61.4,Monday,Weekday
2001-12-25,44.9,Tuesday,Weekday
2001-12-26,67.3,Wednesday,Weekday
2001-12-27,36.9,Thursday,Weekday
2001-12-28,63.3,Friday,Weekday
2001-12-29,66.1,Saturday,Weekend
2001-12-30,12.4,Sunday,Weekend
2001-12-31,16.2,Monday,Weekday
2002-01-01,11.8,Tuesday,Weekday
2002-01-02,31.4,Wednesday,Weekday
2002-01-03,62.2,Thursday,Weekday
2002-01-04,49.6,Friday,Weekday
2002-01-05,74.2,Saturday,Weekend
2002-01-06,82.0,Sunday,Weekend
2002-01-07,99.4,Monday,Weekday
2002-01-08,64.2,Tuesday,Weekday
2002-01-09,88.1,Wednesday,Weekday
2002-01-10,83.2,Thursday,Weekday
2002-01-11,94.3,Friday,Weekday
2002-01-12,58.1,Saturday,Weekend
2002-01-13,82.1,Sunday,Weekend
2002-01-14,76.9,Monday,Weekday
2002-01-15,67.5,Tuesday,Weekday
2002-01-16,77.9,Wednesday,Weekday
2002-01-17,85.9,Thursday,Weekday
2002-01-18,60.2,Friday,Weekday
2002-01-19,86.2,Saturday,Weekend
2002-01-20,68.4,Sunday,Weekend
2002-01-21,77.2,Monday,Weekday
2002-01-22,28.4,Tuesday,Weekday
2002-01-23,93.0,Wednesday,Weekday
2002-01-24,97.8,Thursday,Weekday
2002-01-25,38.2,Friday,Weekday
2002-01-26,30.7,Saturday,Weekend
2002-01-27,58.3,Sunday,Weekend
2002-01-28,83.4,Monday,Weekday
2002-01-29,89.0,Tuesday,Weekday
2002-01-30,97.7,Wednesday,Weekday
2002-01-31,100.0,Thursday,Weekday
2002-02-01,85.3,Friday,Weekday
2002-02-02,41.2,Saturday,Weekend
2002-02-03,86.8,Sunday,Weekend
2002-02-04,79.6,Monday,Weekday
2002-02-05,34.4,Tuesday,Weekday
2002-02-06,56.2,Wednesday,Weekday
2002-02-07,70.4,Thursday,Weekday
2002-02-08,6.8,Friday,Weekday
2002-02-09,24.3,Saturday,Weekend
2002-02-10,95.7,Sunday,Weekend
2002-02-11,56.5,Monday,Weekday
2002-02-12,69.9,Tuesday,Weekday
2002-02-13,27.7,Wednesday,Weekday
2002-02-14,1.5,Thursday,Weekday
2002-02-15,67.9,Friday,Weekday
2002-02-16,83.4,Saturday,Weekend
2002-02-17,85.1,Sunday,Weekend
2002-02-18,14.6,Monday,Weekday
2002-02-19,52.5,Tuesday,Weekday
2002-02-20,95.1,Wednesday,Weekday
2002-02-21,67.7,Thursday,Weekday
2002-02-22,83.3,Friday,Weekday
2002-02-23,55.1,Saturday,Weekend
2002-02-24,9.2,Sunday,Weekend
2002-02-25,75.8,Monday,Weekday
2002-02-26,56.3,Tuesday,Weekday
2002-02-27,82.3,Wednesday,Weekday
2002-02-28,40.1,Thursday,Weekday
2002-03-01,35.2,Friday,Weekday
2002-03-02,84.6,Saturday,Weekend
2002-03-03,98.4,Sunday,Weekend
2002-03-04,82.5,Monday,Weekday
2002-03-05,48.6,Tuesday,Weekday
2002-03-06,61.9,Wednesday,Weekday
2002-03-07,70.6,Thursday,Weekday
2002-03-08,70.9,Friday,Weekday
2002-03-09,93.3,Saturday,Weekend
2002-03-10,55.5,Sunday,Weekend
2002-03-11,58.3,Monday,Weekday
2002-03-12,82.2,Tuesday,Weekday
2002-03-13,99.3,Wednesday,Weekday
2002-03-14,45.8,Thursday,Weekday
2002-03-15,84.8,Friday,Weekday
2002-03-16,82.4,Saturday,Weekend
2002-03-17,72.6,Sunday,Weekend
2002-03-18,100.0,Monday,Weekday
2002-03-19,97.2,Tuesday,Weekday
2002-03-20,99.2,Wednesday,Weekday
2002-03-21,63.9,Thursday,Weekday
2002-03-22,72.3,Friday,Weekday
2002-03-23,11.1,Saturday,Weekend
2002-03-24,61.2,Sunday,Weekend
2002-03-25,98.2,Monday,Weekday
2002-03-26,100.0,Tuesday,Weekday
2002-03-27,72.0,Wednesday,Weekday
2002-03-28,12.0,Thursday,Weekday
2002-03-29,79.6,Friday,Weekday
2002-03-30,91.4,Saturday,Weekend
2002-03-31,97.6,Sunday,Weekend
2002-04-01,63.6,Monday,Weekday
2002-04-02,47.6,Tuesday,Weekday
2002-04-03,87.7,Wednesday,Weekday
2002-04-04,23.7,Thursday,Weekday
2002-04-05,59.2,Friday,Weekday
2002-04-06,52.2,Saturday,Weekend
2002-04-07,31.9,Sunday,Weekend
2002-04-08,94.0,Monday,Weekday
2002-04-09,91.9,Tuesday,Weekday
2002-04-10,51.5,Wednesday,Weekday
2002-04-11,50.2,Thursday,Weekday
2002-04-12,68.6,Friday,Weekday
2002-04-13,97.0,Saturday,Weekend
2002-04-14,91.5,Sunday,Weekend
2002-04-15,77.8,Monday,Weekday
2002-04-16,33.9,Tuesday,Weekday
2002-04-17,28.6,Wednesday,Weekday
2002-04-18,70.4,Thursday,Weekday
2002-04-19,82.4,Friday,Weekday
2002-04-20,80.1,Saturday,Weekend
2002-04-21,85.4,Sunday,Weekend
2002-04-22,99.3,Monday,Weekday
2002-04-23,68.5,Tuesday,Weekday
2002-04-24,13.2,Wednesday,Weekday
2002-04-25,64.6,Thursday,Weekday
2002-04-26,33.7,Friday,Weekday
2002-04-27,32.3,Saturday,Weekend
2002-04-28,100.0,Sunday,Weekend
2002-04-29,97.2,Monday,Weekday
2002-04-30,74.6,Tuesday,Weekday
2002-05-01,48.1,Wednesday,Weekday
2002-05-02,97.4,Thursday,Weekday
2002-05-03,50.1,Friday,Weekday
2002-05-04,27.6,Saturday,Weekend
2002-05-05,40.9,Sunday,Weekend
2002-05-06,51.3,Monday,Weekday
2002-05-07,92.1,Tuesday,Weekday
2002-05-08,72.6,Wednesday,Weekday
2002-05-09,100.0,Thursday,Weekday
2002-05-10,64.5,Friday,Weekday
2002-05-11,51.5,Saturday,Weekend
2002-05-12,98.7,Sunday,Weekend
2002-05-13,100.0,Monday,Weekday
2002-05-14,83.8,Tuesday,Weekday
2002-05-15,34.9,Wednesday,Weekday
2002-05-16,56.2,Thursday,Weekday
2002-05-17,91.6,Friday,Weekday
2002-05-18,94.1,Saturday,Weekend
2002-05-19,50.2,Sunday,Weekend
2002-05-20,59.7,Monday,Weekday
2002-05-21,41.4,Tuesday,Weekday
2002-05-22,11.4,Wednesday,Weekday
2002-05-23,6.4,Thursday,Weekday
2002-05-24,46.0,Friday,Weekday
2002-05-25,59.6,Saturday,Weekend
2002-05-26,97.0,Sunday,Weekend
2002-05-27,85.4,Monday,Weekday
2002-05-28,93.7,Tuesday,Weekday
2002-05-29,89.4,Wednesday,Weekday
2002-05-30,74.2,Thursday,Weekday
2002-05-31,65.7,Friday,Weekday
2002-06-01,30.4,Saturday,Weekend
2002-06-02,48.6,Sunday,Weekend
2002-06-03,65.9,Monday,Weekday
2002-06-04,91.0,Tuesday,Weekday
2002-06-05,80.9,Wednesday,Weekday
2002-06-06,98.0,Thursday,Weekday
2002-06-07,75.2,Friday,Weekday
2002-06-08,44.5,Saturday,Weekend
2002-06-09,61.8,Sunday,Weekend
2002-06-10,40.0,Monday,Weekday
2002-06-11,52.4,Tuesday,Weekday
2002-06-12,80.1,Wednesday,Weekday
2002-06-13,100.0,Thursday,Weekday
2002-06-14,99.8,Friday,Weekday
2002-06-15,99.6,Saturday,Weekend
2002-06-16,79.2,Sunday,Weekend
2002-06-17,54.8,Monday,Weekday
2002-06-18,45.8,Tuesday,Weekday
2002-06-19,56.3,Wednesday,Weekday
2002-06-20,22.0,Thursday,Weekday
2002-06-21,18.3,Friday,Weekday
2002-06-22,37.7,Saturday,Weekend
2002-06-23,35.3,Sunday,Weekend
2002-06-24,78.9,Monday,Weekday
2002-06-25,65.5,Tuesday,Weekday
2002-06-26,52.4,Wednesday,Weekday
2002-06-27,87.5,Thursday,Weekday
2002-06-28,83.7,Friday,Weekday
2002-06-29,55.8,Saturday,Weekend
2002-06-30,61.5,Sunday,Weekend
2002-07-01,62.7,Monday,Weekday
2002-07-02,36.4,Tuesday,Weekday
2002-07-03,59.5,Wednesday,Weekday
2002-07-04,38.7,Thursday,Weekday
2002-07-05,59.9,Friday,Weekday
2002-07-06,58.9,Saturday,Weekend
2002-07-07,28.2,Sunday,Weekend
2002-07-08,58.8,Monday,Weekday
2002-07-09,88.5,Tuesday,Weekday
2002-07-10,67.8,Wednesday,Weekday
2002-07-11,35.7,Thursday,Weekday
2002-07-12,22.7,Friday,Weekday
2002-07-13,70.1,Saturday,Weekend
2002-07-14,94.0,Sunday,Weekend
2002-07-15,38.1,Monday,Weekday
2002-07-16,28.3,Tuesday,Weekday
2002-07-17,28.5,Wednesday,Weekday
2002-07-18,69.2,Thursday,Weekday
2002-07-19,80.1,Friday,Weekday
2002-07-20,60.6,Saturday,Weekend
2002-07-21,81.8,Sunday,Weekend
2002-07-22,35.5,Monday,Weekday
2002-07-23,36.1,Tuesday,Weekday
2002-07-24,86.6,Wednesday,Weekday
2002-07-25,67.3,Thursday,Weekday
2002-07-26,79.8,Friday,Weekday
2002-07-27,98.5,Saturday,Weekend
2002-07-28,94.0,Sunday,Weekend
2002-07-29,62.3,Monday,Weekday
2002-07-30,51.1,Tuesday,Weekday
2002-07-31,25.2,Wednesday,Weekday
2002-08-01,43.2,Thursday,Weekday
2002-08-02,49.0,Friday,Weekday
2002-08-03,73.2,Saturday,Weekend
2002-08-04,43.5,Sunday,Weekend
2002-08-05,84.6,Monday,Weekday
2002-08-06,52.5,Tuesday,Weekday
2002-08-07,33.0,Wednesday,Weekday
2002-08-08,29.2,Thursday,Weekday
2002-08-09,33.3,Friday,Weekday
2002-08-10,37.1,Saturday,Weekend
2002-08-11,2.4,Sunday,Weekend
2002-08-12,14.1,Monday,Weekday
2002-08-13,6.3,Tuesday,Weekday
2002-08-14,18.2,Wednesday,Weekday
2002-08-15,62.9,Thursday,Weekday
2002-08-16,92.4,Friday,Weekday
2002-08-17,59.7,Saturday,Weekend
2002-08-18,64.3,Sunday,Weekend
2002-08-19,54.6,Monday,Weekday
2002-08-20,72.7,Tuesday,Weekday
2002-08-21,32.5,Wednesday,Weekday
2002-08-22,64.7,Thursday,Weekday
2002-08-23,92.2,Friday,Weekday
2002-08-24,97.4,Saturday,Weekend
2002-08-25,50.4,Sunday,Weekend
2002-08-26,79.0,Monday,Weekday
2002-08-27,81.7,Tuesday,Weekday
2002-08-28,99.0,Wednesday,Weekday
2002-08-29,100.0,Thursday,Weekday
2002-08-30,97.0,Friday,Weekday
2002-08-31,81.6,Saturday,Weekend
2002-09-01,97.5,Sunday,Weekend
2002-09-02,99.6,Monday,Weekday
2002-09-03,48.8,Tuesday,Weekday
2002-09-04,56.0,Wednesday,Weekday
2002-09-05,30.7,Thursday,Weekday
2002-09-06,53.6,Friday,Weekday
2002-09-07,32.1,Saturday,Weekend
2002-09-08,0.6,Sunday,Weekend
2002-09-09,1.4,Monday,Weekday
2002-09-10,66.7,Tuesday,Weekday
2002-09-11,55.7,Wednesday,Weekday
2002-09-12,2.4,Thursday,Weekday
2002-09-13,25.1,Friday,Weekday
2002-09-14,90.3,Saturday,Weekend
2002-09-15,97.5,Sunday,Weekend
2002-09-16,90.1,Monday,Weekday
2002-09-17,14.4,Tuesday,Weekday
2002-09-18,72.3,Wednesday,Weekday
2002-09-19,48.0,Thursday,Weekday
2002-09-20,77.1,Friday,Weekday
